,gsector,gicdesc,public_date,ticker,roa,intcov_ratio,quick_ratio,intcov,bm,npm,debt_assets,debt_ebitda,inv_turn,cash_ratio
253441,40.0,Financials,2017-02-28,BRO,0.0955093367217853,11.926597603910745,1.2183707375738415,7.521896608495225,0.4363528154449892,0.1457527301997193,0.5536111426854661,2.183212469784112,,0.5510342474900651
253600,20.0,Industrials,2017-02-28,IEX,0.1799259007846302,9.850096457383374,1.843271078218904,6.943287443002455,0.2484387444254381,0.1283026422084169,0.5106429781320999,1.893425013147736,4.39317618698207,0.7632472716216303
254010,35.0,Health Care,2017-02-28,ABBV,0.1878320422328345,9.785714285714286,1.507310090992741,6.824853228962818,0.1155799668877855,0.2321943989390748,0.929862781585198,3.292403932082216,2.787227315839393,0.6566813209283304
254316,10.0,Energy,2017-02-28,CPE,0.0169276623341353,-1.4893154311649015,5.512170277461041,-1.8937531517902169,0.5609957620164144,-0.4571199545932059,0.2355742028861516,15.08559168051958,,4.9638388445458
255241,25.0,Consumer Discretionary,2017-02-28,SPLS,0.1224642423109283,10.634146341463415,0.9506200846944948,3.951219512195122,0.9653043805998872,0.0127670799261408,0.5197935829132523,1.299618320610687,6.495958155016643,0.2738959467634604
255406,40.0,Financials,2017-02-28,PBCT,0.0169159311184693,,,,0.8188029167559394,0.191156462585034,0.8733827795261242,7.566413803361595,3.89238578680203,
255778,15.0,Materials,2017-02-28,BCC,0.1153358337646025,3.6541677786673783,1.0452081415567145,2.7015390089849656,0.6794693736836465,0.0097805924757396,0.5969947130239989,2.8234129032258064,8.305999696935627,0.3323424874705942
256410,25.0,Consumer Discretionary,2017-02-28,LEA,0.1971884970786889,18.48848484848485,1.1067355282978264,12.819393939393938,0.3375363496248295,0.0525445100659568,0.6775043936731107,1.0203309692671394,16.314094096128443,0.311264136958133
256644,45.0,Information Technology,2017-02-28,LSCC,0.0740364360450102,0.2342696905593545,1.4949666772453187,-1.661435529099227,0.3023922961861582,-0.1266795299891817,0.6473647218676121,5.821335374552034,2.08555177217149,0.7417327832434147
256688,20.0,Industrials,2017-02-28,ADSW,0.1184299637819852,1.086259541984733,0.6373998767714109,0.7679389312977098,0.4817145541441178,-0.021643172433433,0.7538502626190688,4.782446544007956,106.5625,0.0036968576709796
256774,25.0,Consumer Discretionary,2017-02-28,TMHC,0.0771667063880617,3.6053653291074768,,1.5955741694493182,0.9397618398267976,0.0148212873753989,0.4882160928668259,4.919665227853439,0.8630477955102267,
257112,10.0,Energy,2017-02-28,EOG,0.0918697204557403,-3.9968117801372944,1.5807232410147336,-2.4999760644154447,0.3287956117182983,-0.148937568735287,0.5253954480386639,2.695022487587369,4.80565718814018,0.7891787612138563
257455,45.0,Information Technology,2017-02-28,EA,0.1803309027649258,23.177777777777777,1.9373826615129763,29.88888888888889,0.1468610366213773,0.2810203199308258,0.4951885657680606,0.8737684729064039,32.02777777777778,1.628492545554942
257635,25.0,Consumer Discretionary,2017-02-28,HMHC,0.0123956147769278,-3.357596794364616,1.0755320201920224,-6.262652816416121,0.71303115489162,-0.2073002910354524,0.6778146280886745,21.245408556032118,3.960528483410761,0.6076274373948332
257744,40.0,Financials,2017-02-28,OFG,0.0301846051749385,,,,1.2939830849498468,0.1359313384365576,0.8584380321583605,3.874672382715448,1.8548202323058365,
258583,40.0,Financials,2017-02-28,NAVG,0.0276114755307192,8.054292193067702,,6.359637188208617,0.6871200994007323,0.0695815568417042,0.7552598785593048,2.0326327390999404,,
258796,40.0,Financials,2017-02-28,SIVB,0.0199546688648898,,,,0.4060853757915326,0.2319376125793055,0.915471628778842,1.467314434134295,,
259228,40.0,Financials,2017-02-28,SIGI,0.0360478170100575,10.523297176232928,,7.960388213078039,0.6136576525868668,0.0694796968222447,0.7918159809718743,1.7312139627897565,,
259315,40.0,Financials,2017-02-28,PFSI,0.1472715748085817,4.606980773214319,,1.6221776547464362,1.0177190165596997,0.0636542198049693,0.7274283770901743,4.057045935418153,0.2455324785836612,
259530,35.0,Health Care,2017-02-28,KND,0.0861223307150445,1.638768021751823,1.4833682665690924,-1.8601985109547527,1.517245227043297,-0.0929614562964651,0.8296142603526677,5.962192104189112,205.03442360475756,0.244625783512043
259729,40.0,Financials,2017-02-28,WBS,0.0179206255310677,,,,0.4827626237733025,0.1906560345216409,0.9030776032505324,8.835723348997996,2.8123019505668614,
259862,25.0,Consumer Discretionary,2017-02-28,HMTV,0.110263491467662,3.692558578662776,6.77232038867259,2.54493176551369,0.6084645882843515,0.1299404439631835,0.4922338205380051,3.5262451786013758,,5.427107251006622
259963,25.0,Consumer Discretionary,2017-02-28,CST,0.1104878048780488,2.970149253731343,0.6130081300813008,5.835820895522388,0.4120840310898895,0.0357576426442997,0.5919724770642202,3.4966887417218544,32.15611814345991,0.2585365853658537
260094,25.0,Consumer Discretionary,2017-02-28,UCP,0.029856749227062,0.9648084459729666,,1.73886267295849,1.057607822858993,0.0264420324700602,0.477348850280807,12.682684732944695,0.7839345704414943,
260208,25.0,Consumer Discretionary,2017-02-28,CCS,0.0804583671164912,2.6709279423241297,,2.8410197331747744,1.0470816512165202,0.0498169824222678,0.529902891036279,5.862831172855446,0.9433534958361424,
260303,45.0,Information Technology,2017-02-28,COMM,0.1497040175239817,2.6567554375559284,1.7725170140985615,1.8240014199398005,0.2209490004377362,0.0452589669269832,0.8048044339487644,4.161738183271162,6.14050325544596,0.4992061253086319
260408,10.0,Energy,2017-02-28,AR,-0.0069097026360492,-4.233593109105824,0.4925286400093957,-2.3476998801034896,0.9685774077318328,-0.5154054004821208,0.457854800411068,-47.92392644287097,,0.0386719648441132
260488,45.0,Information Technology,2017-02-28,PTC,0.0512092015340182,0.9493305563820292,1.0404708562093947,-0.1816126152930675,0.155887087193727,-0.0349643392616761,0.6367254411419032,6.508979313003973,,0.4795486676179329
260672,25.0,Consumer Discretionary,2017-02-28,BURL,0.2019716756211794,6.101123205388609,0.2037877314605078,4.282554728052358,,0.0347115072359316,1.0424693561237277,2.4923065739985177,4.08837084904058,0.0617346803474863
260794,55.0,Utilities,2017-02-28,PEGI,0.0461932757338448,0.0079792564385208,0.594363202725724,0.7856623910211443,0.6140343251656094,-0.0483290590082812,0.4993709974533457,8.928788821826446,,0.2609199318568995
260811,40.0,Financials,2017-02-28,KCG,0.0927149843674682,5.444128178193442,,3.888154699377633,1.524533468719322,0.1749396222026094,0.7832261961478526,6.371859314090491,0.3574672353634771,
260879,45.0,Information Technology,2017-02-28,SAIC,0.1609601129544652,5.795918367346939,1.2742342342342343,3.857142857142857,0.1210406195168929,0.0311457174638487,0.8263238952730719,3.0826023391812867,58.69117647058823,0.2428828828828829
260977,25.0,Consumer Discretionary,2017-02-28,MUSA,0.201321717009465,7.488948827451862,0.7039081934079602,6.531630079168853,0.3971589987970346,0.0229928657256379,0.6662696170897288,1.6750215557638235,55.72686147767067,0.2989214085820895
261073,35.0,Health Care,2017-02-28,SCAI,0.1219040396570195,4.550696791518125,1.2604674291397315,1.822352886707718,0.2731976513888314,0.0277226950105548,0.5611728716333859,3.911770378552768,,0.4783601953959107
261113,25.0,Consumer Discretionary,2017-02-28,TCS,0.0771803695790452,1.4825698988697205,0.5171935208572193,1.3058893515764425,0.9547926876617456,0.006470936158967,0.7288862586544606,5.542974032999729,3.8914074483277408,0.1173159314845306
261189,10.0,Energy,2017-02-28,RSPP,0.0596497140545923,0.723579394583112,7.169753114926709,0.5286586753660572,0.5905849307091222,-0.0702289342870142,0.3161657320321102,4.75979788383365,,6.380182693106983
261367,20.0,Industrials,2017-02-28,CBPX,0.2094021709357563,6.4120676968359085,2.206056806674061,4.23944076526858,0.3574635079724266,0.0954191276076943,0.5131744988964142,1.9909557053802345,11.073262103633478,1.2426098278439506
261421,20.0,Industrials,2017-02-28,FTAI,0.0334662411364821,-0.3097610480671649,,0.0744533628563521,1.0459793925150296,-0.1349112426035503,0.2466419183719896,4.851144966819329,,
261487,25.0,Consumer Discretionary,2017-02-28,GIII,0.1292020577587455,19.80130639526052,1.6138185533617029,13.153425489898222,0.8246298694171846,0.0346260429772182,0.2641743229201851,0.1423277586969937,3.050309794927947,0.2880278334846022
261788,45.0,Information Technology,2017-02-28,TWTR,0.0204705184572686,-2.550274293167606,7.965802599564057,-3.3817182644723216,0.3915220514283419,-0.1806094119312039,0.3297393952140825,12.378188756788491,,6.4791831115661935
261847,60.0,Real Estate,2017-02-28,OUT,0.1052256813956248,1.850615114235501,1.5037773359840954,1.798769771528998,0.36158905369095,0.0600435960103045,0.6701885783068076,5.355388471177945,,0.2592445328031809
261977,55.0,Utilities,2017-02-28,OGS,0.0861458938849826,5.684953209826992,0.922227002723384,3.9593992268531233,0.8752481757977645,0.0981585334409542,0.6179729225856404,3.2387849347013797,6.055529352764527,0.0330297589951636
262062,25.0,Consumer Discretionary,2017-02-28,LE,0.0450637163341901,1.6397344559585494,1.0896245601194263,-1.2028416450777202,1.0481666854797456,-0.0402965799852198,0.704794541850695,8.542312495722987,2.119331654789312,0.8080269417796127
262207,30.0,Consumer Staples,2017-02-28,SFS,0.0539538300260645,1.4398848533104671,0.3899194159582742,1.3965211000183744,0.6633599367360834,0.002982176726446,0.7171462682958935,6.669155132952859,14.272343262372637,0.1347664354917664
262401,25.0,Consumer Discretionary,2017-02-28,ICON,0.078535831923619,1.7871788562875477,1.748084212017806,-1.5848762584322649,0.8662095782973289,-0.684289517750861,0.725071615021578,7.054323737527138,,1.2857721993285394
262479,35.0,Health Care,2017-02-28,PAHC,0.204676625708294,5.752428975525766,1.6865859149201925,4.652133808879596,0.0975073470577697,0.0789545052099258,0.8397614345716576,2.9279952655344386,2.930328984693823,0.3448530444086193
262798,15.0,Materials,2017-02-28,SMG,0.1638905580258783,6.761609907120744,1.1923600278782651,5.255417956656348,0.1013026245556653,0.0964967705700645,0.777861016816887,3.185177942901838,3.094158674803836,0.0907039261889748
262955,25.0,Consumer Discretionary,2017-02-28,CZR,0.0579571043597032,0.5757071547420965,0.6411977284460506,-10.562396006655574,,-1.7923652308485942,1.095206123271116,8.710828025477706,85.85365853658537,0.5970573051109964
263091,35.0,Health Care,2017-02-28,CTLT,0.121376532029467,2.628959276018099,1.6165836621175858,2.028280542986425,0.1893379650748658,0.0479405094668002,0.8036150974966213,5.147885438972163,6.972230516572112,0.4276566845611539
263173,45.0,Information Technology,2017-02-28,KEYS,0.1507317740391191,9.0,2.142857142857143,8.127659574468085,0.2715239978433032,0.114804660726525,0.6021561924796214,1.998185117967332,2.4266389177939645,1.2173913043478262
263271,55.0,Utilities,2017-02-28,TERP,0.0518618950767687,0.544409750718096,0.3728305346494474,0.5837383309396799,1.083649335436744,-0.1983741650828959,0.6238753209406083,9.602469589966748,,0.2840153755396657
263431,40.0,Financials,2017-02-28,SYF,0.0494430487203313,7.852207293666026,,5.320537428023033,0.4788608206285243,0.1488559714323502,0.8426286208387376,4.674477958236659,,
263706,15.0,Materials,2017-02-28,RYAM,0.1683365210358853,4.051301619604851,3.159105048866348,3.071454817829786,0.3165704818613839,0.0843598306034894,0.8510843292152476,3.433474626420784,4.944338473276806,2.572511990171603
263859,45.0,Information Technology,2017-02-28,CSCO,0.1292044043630479,17.858741258741258,3.269124618139682,15.868531468531469,0.4113631362160456,0.2173273095242963,0.4778469852994877,1.942342282326294,12.535111808552374,2.745296534288423
264205,35.0,Health Care,2017-02-28,LNTH,0.2748109987015254,1.8860545495529344,2.1254818768676293,2.0054098730182583,,0.0886590492723279,1.4162439722076765,4.062016183215026,8.767362155011725,1.169689089623395
264304,10.0,Energy,2017-02-28,CRC,0.0407249944059073,-0.89937106918239,0.5055096418732782,1.8773584905660377,,0.1803490627020039,1.0876613157066417,18.95970695970696,17.637931034482758,0.0165289256198347
264473,35.0,Health Care,2017-02-28,HOLX,0.1416853951570659,3.727156549520767,1.2368674576614949,3.123961661341853,0.2860702726513646,0.1157421915804868,0.7108021799930252,3.2282463505390697,3.3005643546331696,0.4949295203326235
264964,20.0,Industrials,2017-02-28,BEAV,0.1812931961296268,5.560922063666301,0.7113522342783803,4.414928649835346,0.056193155172823,0.106072487981179,0.93575858283137,3.451372416130125,1.4598434575463672,0.2356784505891961
265049,40.0,Financials,2017-02-28,KMPR,0.007373850528726,0.891832229580574,,1.2803532008830023,0.8696321009773543,0.0050509067769646,0.7594299981730711,12.559265442404008,,
265124,45.0,Information Technology,2017-02-28,CDK,0.2128173636418547,10.33333333333333,1.65517578125,7.119369369369369,0.0187303136599137,0.1247245684906353,0.8397331251330827,2.4848628192999054,,0.6134765625
265212,20.0,Industrials,2017-02-28,UNVR,0.0868727447897257,1.5594541910331383,1.061216871967152,0.5555555555555556,0.210043486696484,-0.0084719521409019,0.849737471938255,6.23414940364093,8.136666666666667,0.2511384845091452
265294,25.0,Consumer Discretionary,2017-02-28,MPG,0.1407732951614284,2.192270531400966,1.552815146985551,1.930434782608696,0.5965585963795293,0.0345074712437739,0.7871180065820405,4.118920124944221,11.823852632527132,0.5224215246636771
265365,35.0,Health Care,2017-02-28,VWR,0.0966349948238574,4.282308657465496,0.8812493661900415,2.859473023839397,0.5985522540125102,0.0328297372734925,0.6945894206549118,4.278744166313111,6.88303384411862,0.1710779839772842
265416,40.0,Financials,2017-02-28,CFG,0.0181212812100317,,,,1.1081655632354128,0.1813291688356759,0.8679307116104868,6.578059071729958,1.616589861751152,
265806,45.0,Information Technology,2017-02-28,XLNX,0.1541845548213781,12.692023433979273,3.769794155809624,12.070229833258225,0.1866424466060579,0.2657447630685828,0.4734535052028664,2.0990494588575497,3.359041871759449,3.3954017553193747
265889,20.0,Industrials,2017-02-28,KLXI,0.053671955394435,1.7615283267457178,2.606040007768499,1.263504611330698,1.2418029384909104,0.0135235648116843,0.400320644522435,5.916791979949875,0.7885626024223475,1.3836667314041562
266015,20.0,Industrials,2017-02-28,GMS,0.1257234101101131,2.661072136873575,1.6937499916758896,1.980226741260397,0.6169707941816434,0.0158497302937333,0.6937517438259556,3.946966976595062,7.985453225083543,0.0701489416393302
266293,35.0,Health Care,2017-02-28,LCI,0.1531569956732593,2.1394575434124583,1.80421249396475,0.7694459933089054,0.6606549711101176,-0.0348142089484019,0.6906695803107417,3.929605775936333,2.194228081503216,0.8765637388873879
266409,15.0,Materials,2017-02-28,CC,0.1234827642013271,2.021097046413502,1.0084697910784868,1.029535864978903,0.0575160585889215,0.0012962962962962,0.9828382838283828,4.644823066841416,4.60149511213341,0.5093167701863354
266593,25.0,Consumer Discretionary,2017-02-28,VSTO,0.1128373381855077,7.017652090515565,1.2218237305338318,-5.169107545555872,0.6623606142164709,-0.0922314859237293,0.5143791176388556,2.754366276070048,3.339434605163866,0.1514582162952549
266761,45.0,Information Technology,2017-02-28,TRMB,0.1060303215718268,7.803088803088803,1.1041848299912818,6.111969111969112,0.3094489087920261,0.0560494454322242,0.3723937067886112,1.5898948448320085,4.154615544905188,0.4754431851206044
266922,30.0,Consumer Staples,2017-02-28,ENR,0.1986462895470276,5.368224299065421,1.612266459074733,3.949532710280374,0.0062730370714263,0.0935388263189093,1.0038966552445645,3.1218778908418137,3.672813433604616,0.9610765124555158
267405,45.0,Information Technology,2017-02-28,BHE,0.0732476893015522,9.47732158211522,2.7894786617230185,7.883813413585554,0.9075480288322536,0.0277209938474256,0.316812497123084,1.5687991021324357,5.179264357384159,1.6524354904808904
267484,25.0,Consumer Discretionary,2017-02-28,CABO,0.2388631531227792,6.383839052314615,1.6729528625284544,4.273849310082393,0.2059289972480094,0.1207125209699558,0.6747152127253768,1.6028695140983975,,1.24200354498259
267669,20.0,Industrials,2017-02-28,OA,0.1171604176778174,6.941176470588236,1.5052160953800298,5.3088235294117645,0.3580964134778361,0.0657687991021324,0.6646363971945367,2.27892234548336,15.51866364198804,0.1490312965722802
267699,25.0,Consumer Discretionary,2017-02-28,HZN,0.1121752473675856,1.747011952191235,0.7064553575934992,0.3844621513944223,0.1158094098883573,-0.0190388170055452,0.9477313856236854,6.602641509433962,3.550416211533391,0.2535708878009388
267758,15.0,Materials,2017-02-28,FRTA,0.1343406445291228,0.9705464083683596,1.022543541760093,0.8831758472121269,0.1686176792466446,-0.0081307250495248,0.927160225911422,5.924265767415803,4.139121883142188,0.1616994113630763
268088,20.0,Industrials,2017-02-28,CVA,0.0791291115533185,0.7515151515151515,1.251196172248804,0.9757575757575756,0.5355029585798816,-0.0023543260741612,0.8905228758169934,7.795857988165681,66.52631578947368,0.3349282296650718
268230,35.0,Health Care,2017-02-28,CYH,0.0893351091076734,1.0964467005076142,1.4499480429511604,-0.7319796954314721,3.1826700380347925,-0.0925263043714068,0.8960080204156033,6.992660550458716,30.30377358490566,0.0824385174922064
268553,25.0,Consumer Discretionary,2017-02-28,GCI,0.1279659666798167,15.978813228050972,0.9844279677684982,5.120866234070832,0.7817046508206423,0.0172962919453947,0.6988200082891544,1.1857156831649125,58.42414996299261,0.1998716754052103
269220,25.0,Consumer Discretionary,2017-02-28,AZO,0.2834331624436806,13.926969299536951,0.1277427385559003,9.438077139262868,,0.1176601435524291,1.2132499337924698,2.0796289197174094,1.3039612704528225,0.0434486351280827
269306,15.0,Materials,2017-02-28,X,0.0415258855585831,-0.5,1.193908193908194,-0.746031746031746,0.4012199659513443,-0.0428808108371503,0.7516375545851528,7.955380577427822,5.278310940499041,0.6499356499356499
269896,40.0,Financials,2017-02-28,FCFS,0.124216462960819,7.302509842519685,3.909070654746986,3.959005905511811,0.662883488191439,0.0552446440893183,0.3240798190194588,2.5328151698732886,3.8269726341004526,0.6263054557607153
270024,55.0,Utilities,2017-02-28,AES,0.0929161698803601,1.4389460154241644,1.0965477996965098,1.0051413881748072,0.4697315069538723,0.0005888414544383,0.8205376671557906,6.036283185840708,15.328735632183909,0.4516312594840668
270258,25.0,Consumer Discretionary,2017-02-28,LIND,0.084488555885237,1.270560190703218,1.3332983625608292,1.4140984164822066,0.2637599742286558,0.0200704777466927,0.7081709389969609,4.974748080614203,1.4156429034618565,1.1655839177487433
270749,15.0,Materials,2017-02-28,KALU,0.1505049005049005,7.185344827586206,2.707272727272727,4.9525862068965525,0.5892192465054067,0.0689162783706598,0.4425355039833737,1.8209176122348296,4.755130597014926,1.7363636363636363
270883,40.0,Financials,2017-02-28,MTG,0.1147774674072164,11.679788961038962,,7.043848814229249,0.7342496770793575,0.3223740991620572,0.555527228129808,1.7685055294913707,,
270973,20.0,Industrials,2017-02-28,BMCH,0.1317694338045674,3.7797617072118417,1.216243081515924,2.0248581195446547,0.5232775919732441,0.009981436725675,0.5121188747926545,2.06259037728408,8.278969524203868,0.0294473138448938
271407,45.0,Information Technology,2017-02-28,ZBRA,0.1220016542597188,1.4818652849740932,0.9241306638566912,0.2901554404145077,0.1752870562569586,-0.0383324006715165,0.8290155440414507,4.488135593220339,5.005390835579515,0.1643835616438356
271493,40.0,Financials,2017-02-28,PRA,0.0432260232876756,13.707690260777008,,11.050625332623737,0.6010285941199306,0.1724716202270382,0.6448888993305472,2.0793026341427208,,
272068,20.0,Industrials,2017-02-28,FLOW,0.0678550891316848,2.3800350262697023,1.240378122889939,-5.686514886164623,0.5510600353345111,-0.1912825651302605,0.7072065150583897,5.527417746759722,4.593836565096954,0.363099257258609
272145,20.0,Industrials,2017-02-28,TRU,0.1268327571820241,3.72093023255814,1.4733458344495045,2.402325581395349,0.3426881661224035,0.0707372866443779,0.6919183468585293,4.059466848940533,,0.5759442807393517
272235,35.0,Health Care,2017-02-28,BIIB,0.3004841723766918,20.99780139245145,2.260475452498611,14.568340051300844,0.1998075228254272,0.3234225421004822,0.4698296964610436,1.0235414212799372,1.2243799472295511,1.431357642036317
272478,45.0,Information Technology,2017-02-28,PYPL,0.0745353639648941,,1.5246474700793933,,0.334317864143984,0.1292197011621472,0.5555689816632934,0.0,,0.2947624126081289
272534,40.0,Financials,2017-02-28,BOKF,0.0225096624571668,,,,0.6035946932670375,0.1547882860976744,0.8991111726400733,7.906600009680476,0.4813381481675668,
273017,40.0,Financials,2017-02-28,HMN,0.0115648414746789,9.521595528455284,,8.093919376693767,0.8706491663792915,0.0751052854789872,0.8776587376323932,2.0716937491095897,,
273766,10.0,Energy,2017-02-28,EEP,0.0907763927216398,2.2208476982356515,0.33596443476683,0.8627053336037315,0.4457179588835243,-0.015105200919253,0.5680587075720179,5.151789976133651,58.68181818181818,0.1209399383052078
273900,45.0,Information Technology,2017-02-28,QCOM,0.1579873570789544,21.22044728434505,2.5250222801124287,16.619808306709267,0.3239226445951667,0.2056102279417949,0.4004553171410364,1.4672059738643437,5.305729417428984,2.1584972921094123
274042,30.0,Consumer Staples,2017-02-28,WFM,0.2108352502577933,16.102040816326532,1.1061579146203249,10.081632653061224,0.3360191730988684,0.0281414026433946,0.4879337539432176,0.791196388261851,18.63451536643026,0.6463921420476011
274426,35.0,Health Care,2017-02-28,GILD,0.3581458609028084,19.154564315352697,2.0455580865603644,15.005186721991702,0.2013344121199329,0.4442579795985522,0.6601611176439616,1.352047623935133,1.8294748729531336,1.2902700943703225
275038,30.0,Consumer Staples,2017-02-28,BETR,0.1307539171214089,3.085072932133811,1.015707242321274,2.1919381605380384,0.1639098374757036,0.1007824645232284,0.9382825920977286,7.557067955963211,11.025479484827942,0.1719468319008595
275169,20.0,Industrials,2017-02-28,ROP,0.1060912514332495,9.51033085631818,1.103286440199492,6.9040059520074575,0.3742897237541593,0.1737883995065865,0.5958886910907121,4.779279313948996,6.556484320370071,0.5239152214946391
275408,20.0,Industrials,2017-02-28,WNC,0.2606634686582374,13.03677456425972,2.049359597632852,8.625167592415247,0.4971213865953729,0.0647177589783271,0.4743811565837685,0.9870147116801194,9.79412579210582,0.981112031401923
275530,40.0,Financials,2017-02-28,VRTS,0.0781560901053786,5.033748224876786,,5.051624759836271,0.4627080589954106,0.150368620448049,0.5645994361878145,5.4513006746490005,4.6684183251356925,
275765,25.0,Consumer Discretionary,2017-02-28,MHK,0.1663647774050016,27.56487921135305,0.6606142764648754,21.157339399848336,0.4144444588852681,0.1038456262340125,0.4323709977405031,1.503993659250254,3.4811975728349043,0.0447574237028753
276035,25.0,Consumer Discretionary,2017-02-28,TWX,0.1292156470026345,5.560518731988473,1.1772647634752138,3.820605187319885,0.3624876478036574,0.1335357118493758,0.6306278992208108,2.901991176821271,8.332896461336828,0.1586107389467175
276376,45.0,Information Technology,2017-02-28,FDC,0.0713156696225252,1.6487006737247354,1.037267452294072,1.404234841193455,0.1258819248826297,0.036256906077348,0.8956616698103842,6.945529676934636,64.02777777777777,0.0230304480468983
276694,20.0,Industrials,2017-02-28,AGCO,0.0841130383256399,4.591743119266055,0.7696862324583895,3.448012232415902,0.6282291079457683,0.0216044801295459,0.6042073545003069,2.949034614715603,3.8605949220611264,0.2003356799850809
277180,35.0,Health Care,2017-02-28,BSX,0.1261972453007259,6.334763948497854,0.6367437970448843,2.4892703862660945,0.2291400488857787,0.0413784879561173,0.6279288240495137,2.398950131233596,2.1877219685438862,0.1223863953164204
277937,25.0,Consumer Discretionary,2017-02-28,KSS,0.1616154292343387,4.134615384615385,0.3224123182207014,2.9198717948717947,0.701948051948052,0.0317468730125079,0.6115629485150701,2.09185733512786,2.882833462524596,0.2076133447390932
278031,25.0,Consumer Discretionary,2017-02-28,BBBY,0.2255388645392227,15.59005439005439,0.4765877711559098,10.322999222999222,0.3882322463153198,0.0594991857232765,0.6190671025485347,1.074137855139121,2.5274323562395837,0.2658123179518626
278223,25.0,Consumer Discretionary,2017-02-28,DHI,0.1308477953266125,9.905292479108637,,7.514623955431754,0.684217964446528,0.0739087497531108,0.4219159819102309,2.266018730629296,1.0657539749317382,
278682,20.0,Industrials,2017-02-28,BGC,0.0903510821315549,1.433519553072626,0.9222061924314726,-0.0480446927374301,0.2973753121417819,-0.024310595065312,0.924652034261242,4.412787964268924,4.214847715736041,0.1121962046387748
278716,40.0,Financials,2017-02-28,CACC,0.1669427136735284,6.437052200614125,,4.406345957011259,0.3346404487640366,0.3433759801898473,0.7217401612138454,4.100314960629921,,
278805,40.0,Financials,2017-02-28,WRLD,0.1703622424515612,5.781986459850887,,4.066886622675464,0.7475372845713009,0.1346967042355832,0.5033403814223018,2.6240495165008157,,
279181,30.0,Consumer Staples,2017-02-28,TWNK,0.1145600182632992,2.514582369877523,1.163510574832092,1.787776169946146,0.9794482420613452,0.0725783618706242,0.5676061451768537,5.441495007256266,26.41131257390619,0.2584050189557955
