,public_date,ticker,roa,intcov_ratio,quick_ratio,intcov,bm,npm,debt_assets,debt_ebitda,inv_turn,cash_ratio
66954,2017-02-28,RF,0.02103817981255307,,,,0.9084141925358632,0.1960385982732351,0.8677124349041027,2.92832893247831,1.0,
67626,2017-02-28,FCNCA,0.02014793047642995,,,,0.7065536935183122,0.1551369924276096,0.9086889765388182,2.2118099397015256,0.5826477159072184,
68405,2017-02-28,FITB,0.02342732269760184,,,,0.7737488184551448,0.2367186317542001,0.885832448286291,5.441531042796866,0.9834490122797651,
68748,2017-02-28,MTB,0.02594047874753555,,,,0.6244065363666562,0.2298400155054286,0.8664501576462144,3.023801144358645,3.6853160868823873,
69456,2017-02-28,USB,0.02872034080917981,,,,0.4849813104107455,0.2588814632430531,0.8925182301710451,3.794415021665864,0.6943988750878838,
69669,2017-02-28,FHN,0.02398877070540915,,,,0.4949989221394507,0.1656846790965812,0.9052683552095937,3.031981263809641,0.6959113248980446,
69917,2017-02-28,FLO,0.15825835122726,9.268686562642024,0.8996753017990512,5.962157248901681,0.3257728169239124,0.04170633975784878,0.5617348069660001,2.189125792892283,11.96004792596265,0.0277402649255484
70522,2017-02-28,F,0.06890398292415248,1.8567980691874497,1.1028123303906692,2.2325020112630733,0.6194171529942659,0.03027667984189723,0.876936848342726,8.965322631215903,14.159377359586456,0.4300683421760946
71284,2017-02-28,BEN,0.1467976870321954,44.32812500000001,,34.576171875,0.541162259730165,0.2677392225267879,0.2129148331321313,0.8653462192013595,2.422588908083636,
72018,2017-02-28,AJG,0.08546024264174187,5.54007285974499,0.9575861396014486,4.774134790528232,0.4282010331899411,0.07406877815114034,0.6818165993594207,2.9752428705734877,,0.4201487520870829
73166,2017-02-28,GD,0.1468498049915984,43.525252525252526,0.5170481083605791,31.92929292929293,0.2115840159716179,0.09766210569961407,0.666098807495741,0.8162922527818601,2.9828170377541143,0.1816907986921999
73592,2017-02-28,GPS,0.2617042885692756,18.56,0.8086408307064713,9.933333333333334,0.2476288583001542,0.04330403309203723,0.6630647051165213,0.871557336004006,4.534963325183374,0.5457073984795104
74100,2017-02-28,GE,0.04769925688474428,2.693280632411067,,2.933596837944664,0.2744522839218151,0.08174587260209878,0.7795187618262625,6.657429130009775,3.5600971717666985,
74899,2017-02-28,GIS,0.158736701989851,9.305162775402827,0.4793882519709682,6.3669845445577105,0.1608433292640282,0.1023240942176636,0.7271420035436701,2.578219301299907,6.543610478164779,0.1436770235503661
74978,2017-02-28,ALLY,0.03242850804662607,1.8715953307392996,,1.6175653140633686,1.5012935780436236,0.1131134188556302,0.91866388155966,12.782433983926522,87.54285714285714,
75109,2017-02-28,GM,0.1060185963816343,4.2386524822695035,0.7327338256183891,4.3429078014184395,0.8388059701492536,0.05665945426132948,0.8011863412873833,3.8357430993065313,9.647720673635307,0.3100926262899003
75711,2017-02-28,GNTX,0.26930935225657,91.38267857142857,6.443953609416915,63.06982142857144,0.3497688795603554,0.2070318805187844,0.1728405538573445,0.3092049372844935,5.065224199601106,4.827890402914759
76333,2017-02-28,GPC,0.1431718135509223,50.73856953139821,0.6451494409952522,33.59533295389869,0.2286503350983406,0.04480135971253178,0.6379714201864686,0.7188281212133162,3.4588120418286694,0.05722677096709589
77249,2017-02-28,GGG,0.2676061630823155,17.39050596930074,1.6953844425092004,3.312336554860716,0.1274974133410347,0.03059822025693357,0.5383992875926408,0.892479127600362,2.845627809632317,0.3460684889176054
77553,2017-02-28,GWW,0.2533109673407224,17.770224784873854,0.990682267024446,9.867412047064335,0.1363849870277492,0.05977269471937233,0.6653204683203768,1.5357821440580888,4.1451078422787395,0.168297484801438
79208,2017-02-28,HAL,0.06859341278033218,1.1774744027303754,2.337061894108874,-8.831058020477816,0.2008670008116658,-0.3626235286712406,0.650074074074074,5.6438668490652075,5.73998294970162,1.0104399701715139
80588,2017-02-28,HE,0.04773537528344231,4.59315594369616,,4.29994855084891,0.7785251216762019,0.105074487934828,0.8231737620183032,3.276484344056384,,
81437,2017-02-28,HEI,0.1754407337980043,32.82869922630561,1.389411484882544,19.88201160541586,0.235224472620908,0.1134903484666392,0.4374939629071207,1.3834460479439648,3.0240704844484627,0.200330191539075
81511,2017-02-28,KHC,0.0704694540630019,6.385361552028218,0.6387748658035997,4.202821869488536,0.7362457510902414,0.1371238720881942,0.5221281540504648,3.7775705292609,5.580535646925688,0.4424797389748448
81771,2017-02-28,HAS,0.1988112004352185,8.427760381910579,1.7553643426281276,6.660695036189107,0.1929180242977754,0.1098405481309895,0.629678950599898,1.7644211052968293,5.779112549487351,0.8071506849484411
82463,2017-02-28,HSY,0.2904651741366772,13.49059284013449,0.5609489259433248,8.358575793808955,0.03759866322261297,0.09677775312186626,0.8501743106362343,1.887987253641138,5.299525339291536,0.155525459518823
82587,2017-02-28,HLT,0.1047239393764323,3.4991394148020656,1.1236959761549925,1.5989672977624785,0.3897402795187219,0.02983794906970762,0.7768494143680135,3.9764619345347554,17.28179043743642,0.6274217585692996
83281,2017-02-28,HPQ,0.0568686898419333,12.937728937728938,0.7435133985538069,10.765567765567766,,0.05526763132799867,1.1340572216477076,1.769151138716356,7.097091804175403,0.3343258188005104
83413,2017-02-28,HTZ,0.146308188083645,0.8541300527240774,,0.1669595782073814,1.801640700091647,-0.05384528001817562,0.943878882798225,4.354019292604502,,
84013,2017-02-28,HD,0.3378455367926893,13.489690721649485,0.4184987021242782,8.921649484536083,0.03948211716051224,0.08229800359866335,0.8582507931814822,1.4517200674536257,4.858633776091081,0.2309689039571966
85124,2017-02-28,HRL,0.226727508089994,99.93015305726051,0.9914859152522418,70.15173646181337,0.2186113929213058,0.09346120599494458,0.3011995007273864,0.176283644614993,7.310026337225637,0.3941744936365121
85417,2017-02-28,HXL,0.1976460331299041,15.004166666666668,1.162191982346451,11.408333333333333,0.2908574413563337,0.1246320411116101,0.481421311338832,1.5189677988531098,4.501504513540622,0.1294593600588452
85634,2017-02-28,HUBB,0.1793070674369218,11.815668202764977,1.7281207598371777,7.751152073732719,0.2521377547370574,0.08359009471642131,0.5451914893617021,1.6460162332284247,4.258672137262216,0.7611940298507462
86349,2017-02-28,JBHT,0.2874052900286717,28.12168893808808,1.617604260085774,18.082707361429588,0.2040557389506336,0.06591300471866272,0.6306958914470352,0.9193322272142578,257.6662995594714,0.01112654283291516
86957,2017-02-28,HBAN,0.01945663097543382,,,,0.6435623701388855,0.1882206140708078,0.8966229820042396,7.224811190023561,0.8511508250738381,
87184,2017-02-28,CNP,0.0966105229015592,2.194508009153318,0.8477272727272728,1.988558352402746,0.8219917134942804,0.05738575982996812,0.8414952586009437,4.120863309352518,16.51896813353566,0.4201298701298701
88267,2017-02-28,IDA,0.06747825567189583,2.9467521061705106,1.31652483831568,3.1499528347916597,0.8370917903774509,0.1571195385176146,0.656931425109187,4.254503089517785,7.3520655845904,0.2462006687623891
88399,2017-02-28,ITW,0.2285160038797284,12.928270042194093,1.828623188405797,9.586497890295359,0.1032923275975019,0.1496433561291271,0.7198210644036577,2.215336728919072,7.076780758556891,0.8956521739130435
89376,2017-02-28,ITT,0.106862517576072,,1.277534056799815,,0.41849631099124,0.07562151825060281,0.6034095010689398,0.5526315789473685,5.283211430515394,0.5318633110136227
90657,2017-02-28,IBM,0.1437852301888448,9.940397350993377,1.1670572019297036,10.835264900662251,0.1189201861144313,0.1486611611611612,0.8434323657103941,2.5729452681676737,23.950386597938145,0.235065472088215
91014,2017-02-28,INTC,0.2129191467337055,17.56566820276498,1.4754703970052212,12.88479262672811,0.3961130142675529,0.173708050583461,0.4078374968012918,1.0964101228458567,2.856902985074627,0.8422322923849866
91483,2017-02-28,IFF,0.1864717401625496,10.871860970819304,1.1321389250993823,8.102816358024691,0.1788330201540203,0.1299696760633433,0.5939406280931167,1.836966042966043,2.7582613908466804,0.3606735856849127
92826,2017-02-28,IP,0.1039854845773635,3.01726618705036,1.112721021611002,2.307913669064748,0.3536556688063835,0.04312348783149106,0.8692757534862798,5.294223826714801,6.947278182597514,0.2536836935166994
93566,2017-02-28,IPG,0.08760964168757453,10.353200883002208,0.9652219050090838,7.716335540838853,0.2440507382935712,0.07754951189050034,0.8150209848460578,1.5391549808778002,,0.1428237736828445
94482,2017-02-28,JNJ,0.1818082507037022,25.615942028985508,2.164111538022597,20.97584541062802,0.235163473721833,0.2300737237446098,0.5013172058240326,1.0866047107835284,2.20855714021115,1.606839882831818
95134,2017-02-28,KLAC,0.2579610532679603,9.627480916030535,3.108818736018327,8.013724216339126,0.07826305593181067,0.2649975668592111,0.8531747880321983,2.4393633933087653,1.6420677014859577,2.3591555453909487
95262,2017-02-28,KMI,0.0750202239536765,2.1915836101882613,0.4848075624577988,1.3920265780730896,0.7454951292172525,0.05421963547250728,0.5666272336716269,6.494243554402464,18.039267015706805,0.1328494260634706
96068,2017-02-28,K,0.1486041611798788,6.770428015564202,0.3804202056325436,3.700389105058366,0.09409793051565277,0.05345451744589078,0.8725431804645623,3.442622950819672,6.057073954983923,0.06258381761287439
96581,2017-02-28,KMB,0.2763211520173889,10.221884498480243,0.5877523092712966,7.583586626139818,,0.1189979123173278,0.9880153403643337,1.8613569321533923,6.042363433667782,0.1578857338351009
97715,2017-02-28,KEX,0.1054967838941153,11.871951219512194,1.286921844738766,7.843108788230738,0.8735165366763861,0.07986003062112541,0.4393243730276225,1.6197642967109556,6.215958887630334,0.01572258593841569
98337,2017-02-28,KR,0.1722537928158073,6.888015717092338,0.2497163371217053,4.984282907662083,0.28930041209152,0.01780649919660026,0.8093355512828821,2.1930560359737115,13.93004342676668,0.09631517270884098
99081,2017-02-28,LRCX,0.143900397141409,9.363511335553884,3.0689728654351627,8.156018767236132,0.3725791628702608,0.1567075563832287,0.4628238723906513,2.1426805332636585,3.388507290693138,2.4645566469195535
99912,2017-02-28,LEN,0.09187634249557355,4.486104892073037,,4.240452888121282,0.7048751441979961,0.08327343226241392,0.5305513729169814,4.587054436158813,0.8052976984502271,
100952,2017-02-28,LLY,0.1418598772702582,16.622155431515672,1.0503249412921194,12.754401030485186,0.1812312535837176,0.1289976015568676,0.6371556902429786,1.9534442885847518,1.2131797879475434,0.5496331895217811
101307,2017-02-28,LECO,0.2080127524138804,16.90979611090728,2.031158932974669,11.398815451543582,0.1495628191932272,0.08722315082910771,0.6335327566574065,1.8199693057687099,5.3459317644578945,1.077277657965458
101961,2017-02-28,LEG,0.1979938504964968,12.246192893401016,1.1396829889612228,10.30710659898477,0.1756039402465412,0.09778927438065015,0.6333903019335813,1.6591989137813985,5.397188049209139,0.3989527313897537
102493,2017-02-28,L,0.03002168742587945,2.4650766609880748,,2.114139693356048,1.1925301951211384,0.04984376190839113,0.6950022194949996,4.704495853339153,,
102633,2017-02-28,LNC,0.006706077528798747,6.425373134328358,,5.447761194029851,1.1294586979685335,0.0899283289324783,0.9446616748271394,,,
102716,2017-02-28,RRC,-0.003771585031488907,-3.498338416174731,0.3759793240760375,-2.0995701877976143,0.7479757245020902,-0.4744018204929198,0.5206301582708052,-110.05357559496034,41.55454965357968,0.0004468777618540019
103039,2017-02-28,LPX,0.1548663101604278,6.264705882352941,3.4173951048951046,5.420588235294118,0.4478167871930373,0.06729649861198174,0.4113332020480504,1.1571516267648865,7.551467367498905,2.8815559440559437
103667,2017-02-28,LOW,0.215372846740613,9.281055900621118,0.2182474369906205,4.787267080745342,0.1134132330333442,0.03904336550929261,0.7961563685095948,1.9789572443372203,3.8804949295841547,0.1722421622479129
104411,2017-02-28,MDU,0.0968764509190041,4.609179603884545,1.1038483765618023,3.62607872738334,0.5284792524584296,0.05645573029440799,0.6314335010431275,2.8622485362258128,14.241422764227641,0.06885146022079894
105020,2017-02-28,LMT,0.1301710442156519,7.755656108597285,0.8322436612980386,6.660633484162896,0.02141690476302548,0.07943193362682019,0.966405890473999,2.263750198129656,8.50062292358804,0.1464678679636422
105408,2017-02-28,MRO,0.03759955839444839,-3.5938303341902316,1.5348214285714286,-4.5012853470437015,1.3626780760859853,-0.5308856363185314,0.4358718723869557,6.103187919463087,8.251851851851852,1.1116071428571428
106864,2017-02-28,MMC,0.1734878866120969,14.39153439153439,1.1964723174914258,10.354497354497354,0.1838131331601641,0.1339393939393939,0.6551951621770203,1.5221659278024067,,0.2513473787359138
107929,2017-02-28,MAS,0.2224276601645558,5.6878306878306875,1.521917808219178,3.5978835978835977,,0.066739159983689,1.0200506131983649,2.491271820448878,6.8034310221586844,0.8157534246575342
108459,2017-02-28,MKC,0.1666940078961471,11.830357142857142,0.4677725451606101,9.410714285714286,0.1493345794654233,0.1067664059843591,0.6466489786233526,1.8989633906311507,3.380682980028628,0.08322204259506571
108834,2017-02-28,MAT,0.1255273164422933,5.896181584978658,1.5451034257389045,4.343447086776425,0.2613691970419119,0.05828154637002557,0.6292179887443304,2.841122556772039,4.439223886411519,0.5775415738725388
108899,2017-02-28,SPGI,0.2985995727510088,14.59375,1.4059747223286096,14.1625,0.02512817710339222,0.3720190779014309,0.7945553120313762,1.4165341812400636,,0.9191880505553428
109229,2017-02-28,MCK,0.08001088344619058,11.61198738170347,0.6526315789473685,7.470031545741325,0.3551037655525969,0.01043776526987552,0.8206333240843507,1.8370996050899517,11.881405775442317,0.1130591679716756
109856,2017-02-28,MCD,0.2671273994889983,8.768023321000111,1.3809935703370528,6.254512837762081,,0.1903386822300472,1.0710516730649595,2.8179331009999027,163.85534591194968,0.35273765245221
110941,2017-02-28,MRK,0.1552983424293453,14.567099567099566,1.4966286910020925,6.656565656565657,0.2791102195372488,0.09847514256286583,0.577382387787412,1.62270559801424,1.7037424210746392,0.833585212741223
111242,2017-02-28,CVS,0.138072177717296,9.635197066911092,0.6202666666666666,5.8744271310724105,0.4902326718026992,0.02995617543345764,0.6100654231331117,2.11988911988912,10.162928966308543,0.1317333333333333
112552,2017-02-28,MU,0.1303157651231831,0.7625,1.3864296081277214,0.3708333333333333,0.6042379049423914,-0.02319686611874952,0.5108119705959178,2.7222633136094676,2.628458851974568,0.9114140576404728
112800,2017-02-28,ETR,0.08093293016954933,2.84023438894004,0.8768940056798296,0.1941945199808719,1.2008683957853823,-0.05204881775127252,0.8195164763386474,4.168455354930405,7.293309771542028,0.3711901142965711
113203,2017-02-28,MMM,0.2650554675118859,34.55980861244019,1.3412124135713137,25.16267942583732,0.09800355246820619,0.1677239363645422,0.6856804230231569,1.3447165689318155,3.930465015210778,0.4306158546390095
113699,2017-02-28,MSA,0.1507648436088613,10.638169520443604,1.6699336073348088,6.648101882883432,0.2259887109304873,0.08063382425861004,0.5854910186717087,1.8642561154925814,5.151274490531419,0.5192132243349442
114240,2017-02-28,QDEL,0.04702581298639204,-0.3516400968199649,5.930887778174461,-0.1524914447875803,0.284803710826824,-0.07206567746851562,0.4832453316162267,7.942259324664205,2.2913813819541127,5.043079852433655
115147,2017-02-28,MSI,0.1829080118694362,5.5377777777777775,1.0119940029985008,3.488888888888889,,0.09274594236502152,1.1124896608767576,2.8526930564568462,4.094575799721836,0.4032983508245877
116308,2017-02-28,THC,0.0943306533286485,1.4305694305694305,1.2223599405057015,0.8131868131868132,0.4704800026260355,-0.009530604964069109,0.8593174365410308,6.684925503943909,54.61102362204724,0.1774913237481408
116667,2017-02-28,NFG,0.1402974844770628,4.841155022840618,1.131297607641599,0.8915301118980761,0.491089049902493,-0.008628938315860086,0.7241175645667629,2.5669174144389366,12.676201853227004,0.3759228930755677
117199,2017-02-28,NEM,0.06240668210243871,0.1405228758169935,1.884,0.2810457516339869,0.6259633686491191,-0.03278199970198182,0.4354048785126718,3.2004160887656035,3.1841929002009377,1.6068571428571428
118042,2017-02-28,NKE,0.2397064629246882,91.42857142857143,1.984325719200994,80.3265306122449,0.1486204338081276,0.1159709997911508,0.430961469294938,0.4708874249176516,3.6414733688071497,1.017537991015961
118442,2017-02-28,NWL,0.1137673140299887,4.904823316997678,1.2508154706430568,2.3631673974722727,0.7627128674956047,0.03984469240048251,0.6635567048393055,5.085000855139387,5.588695468320529,0.1368825722273998
118903,2017-02-28,NSC,0.1185793614067561,5.219015280135824,0.8696023941855494,3.831918505942275,0.686591526643113,0.1686893203883495,0.6443597386220337,2.5590243902439025,21.924242424242426,0.4087216759298846
118986,2017-02-28,NYT,0.08957253667920535,3.254145638067772,1.9967497372955105,1.7061328406633018,0.3955588088450387,0.02015055209722363,0.6136881433333562,1.1980209065994034,,1.3799246119622708
119479,2017-02-28,NDSN,0.1963323226999029,18.722727699090143,1.5841504721861117,13.749413751055249,0.1591870227036296,0.1502730246755932,0.6484415024160274,2.1276330642584824,3.3414164422811767,0.2028062724895413
119694,2017-02-28,NI,0.07767435690518565,2.416784004505773,0.3672151092057239,1.923965080259082,0.9242235633149747,0.0730328324986088,0.7821944264627994,5.628193268341279,5.988748787584869,0.01042813278489079
119774,2017-02-28,ES,0.08135664563563622,4.450054764778597,0.5905974954687304,3.288468310500509,0.9324249297883889,0.123352020891387,0.6609601801356765,4.219966834456841,15.307657731469023,0.008313900519567253
120392,2017-02-28,XEL,0.08769754624965645,3.422215248868848,0.6891978332285713,2.736538636929265,0.8655495391704118,0.1011422608607967,0.7322129796380668,4.220074562318848,12.516159992084498,0.02601628620255414
120845,2017-02-28,JWN,0.1910752654688133,7.454545454545454,0.3407204448384237,3.7520661157024793,0.09548765322437379,0.02275522755227552,0.8874988092592004,1.8173076923076923,4.129214143075297,0.2004996373599807
121204,2017-02-28,NTRS,0.02473029149086014,,,,0.4637948784427818,0.2007270889225864,0.921159974146049,2.9882056451612904,23.28358208955224,
121818,2017-02-28,WFC,0.02524701116025378,,,,0.6586690450534086,0.2346009068354863,0.8961217336790813,7.497347169248471,0.397707194806262,
122362,2017-02-28,NOC,0.1457617640009587,10.60797342192691,1.0728241563055063,8.308970099667775,0.129158809788173,0.08976660682226212,0.7946825954556103,1.9375171279802685,22.520024645717807,0.4513321492007105
122949,2017-02-28,OXY,0.06371178332909666,-5.174657534246576,1.1886199308393588,-2.4315068493150687,0.4156940323682243,-0.09930624380574826,0.5013338282029275,3.561479869423286,6.415766738660907,0.3549198365293933
123386,2017-02-28,NUE,0.1449620693442273,7.828726386810646,1.6847248036164533,5.301400720617549,0.4448032980708367,0.04912790019719743,0.4577660695773474,2.0395543697046294,5.835238104709601,0.918825205044758
124308,2017-02-28,OGE,0.08454726928392281,3.364304812834225,0.3777258566978193,3.260695187165775,0.865019502347692,0.1496990084985836,0.6535273049217273,3.471001331880373,8.065841305571187,0.0002920560747663551
124941,2017-02-28,FE,0.08584465306550584,2.1457242582897034,0.3348301992702779,-4.390052356020942,0.7303972886484711,-0.4241862381540997,0.8553583016594049,5.511241446725318,15.522609340252039,0.02792590513612125
125956,2017-02-28,OKE,0.1055965354542312,2.6570791392672857,0.4331573895169071,1.7373157699659754,0.1498577092259435,0.0396920322468477,0.7875352931586836,5.661295158506764,17.76793896495678,0.08773395574648156
126079,2017-02-28,OLN,0.0899338656521643,1.567079463364293,0.992629525254715,0.9798761609907121,0.7803547491981622,-0.0007026267430548048,0.7406021043982379,4.4485981308411215,6.7105503192459715,0.1999783221331021
126402,2017-02-28,OC,0.1445671582567291,6.944444444444445,0.9096573208722741,4.638888888888889,0.6685812585229052,0.06922670424519993,0.49735176333807,1.9231473010064044,5.796159527326441,0.122533748701973
127039,2017-02-28,PCAR,0.1469602646309945,,,,0.3410750598066108,0.03062823997698626,0.6716104055933213,2.7627212569677613,17.266679787443415,
127446,2017-02-28,PNC,0.02221906458096798,,,,0.7772152255771645,0.2376545089204165,0.8721163818985752,6.54489010306718,0.7408703258254975,
128530,2017-02-28,PCG,0.08582884255364302,3.3034090909090907,0.7537017451084083,2.598863636363636,0.9139448856868071,0.07964451488735425,0.7348027639289775,3.2560932532673967,26.61640798226164,0.02432575356953993
128811,2017-02-28,SRE,0.0659575425024737,2.4086181277860326,0.4811877847140206,3.037147102526003,0.6642993311622699,0.1346361583030541,0.6810572134097853,5.837367882713945,26.07913669064748,0.07001855913615657
128975,2017-02-28,PPG,0.1593545440706348,16.203007518796994,1.1570754716981133,5.2406015037593985,0.2150128350728773,0.03819585534335636,0.6884393430147758,1.6874283530760412,4.960319901568748,0.4403301886792453
130698,2017-02-28,PH,0.1333803012107715,9.729120042968399,1.6638854918399981,7.566959090502192,0.2453501282878449,0.07860121877720486,0.6071973238810383,2.0012020556530463,6.746390986797885,0.8843221402388981
131497,2017-02-28,AFG,0.01833585880245113,9.741176470588234,,8.635294117647058,0.6417969998491646,0.1005577936163619,0.910680563625799,2.3056133056133055,,
131895,2017-02-28,PAYX,0.2045898056357817,626.5263157894739,1.1170303583122838,410.47368421052636,0.08670311936961986,0.2539661813671084,0.7009806432294643,0.02945440671499427,,0.08595284872298627
132624,2017-02-28,PPL,0.1025304061018347,3.422645739910314,0.4459212926765702,3.132286995515695,0.6014299372652192,0.2530264733271252,0.7416416547044239,4.837647650163357,9.924263674614306,0.08887151420380505
133635,2017-02-28,PEP,0.1766113104676069,9.239713774597496,1.1528743789921931,6.661001788908766,0.1081471363275311,0.1007818595837513,0.8489255217256404,2.9095133091825485,9.520852471063751,0.7629524485450674
134263,2017-02-28,PFE,0.1183101083831011,11.468323977546111,1.0337779206170656,6.773055332798717,0.45788157051152,0.136282750265031,0.6513125309559188,2.09821517598963,1.4227756015668718,0.5736782902137233
134373,2017-02-28,PDCE,0.04090960469693578,-4.289538225425438,1.477670024909638,-2.700335535125863,0.6343131208624867,-0.6422521969627724,0.4153262642776986,7.459521127162272,418.43333333333334,0.9021428201849375
134624,2017-02-28,EXC,0.07655215704177129,2.4511323003575685,0.800624210448094,1.6758045292014303,1.3409464266928457,0.03616071428571429,0.7596950497806865,4.461796496459187,14.551186017478152,0.0659879616556439
134931,2017-02-28,MO,0.2337033402576879,11.889920424403183,0.7063050847457627,19.884615384615383,0.1612279041198375,0.7363603454517247,0.7210876948532613,1.513905551314211,3.6972072513473786,0.6195254237288136
135564,2017-02-28,COP,0.05517580211047977,-3.450071326676177,1.098711825155594,-1.578459343794579,0.7080167529424001,-0.1525767104207994,0.607605935035423,5.2797135114208285,15.31279178338002,0.5297438124185845
136178,2017-02-28,PVH,0.09906648885502,6.48989898989899,1.0506644078564245,5.903198653198653,0.666088644136745,0.07096821355036001,0.5661933976577632,3.030027803521779,2.7263040139549877,0.4103975858965536
138360,2017-02-28,PG,0.1359358851861241,23.90848585690516,0.8862735883453925,17.101497504159735,0.2884410691301288,0.1483497110269657,0.539600974596581,1.7788185678218957,5.939873580348425,0.4582924833291471
138611,2017-02-28,PEG,0.08161845241930288,5.875324675324675,0.7225274725274725,3.303896103896104,0.9835005868737767,0.09789206489349961,0.6723234339905166,3.7205557309756867,6.3274288781535155,0.1291208791208791
138861,2017-02-28,BAC,0.01968874552229469,,,,1.0875796706460723,0.1911767846084858,0.8780272633109995,9.638840688458473,0.9680828275615851,
139266,2017-02-28,PHM,0.1064595285750699,5.987245024566976,,4.7390379175145165,0.7944523345445331,0.07859488638942079,0.5422213161462734,3.404753003376499,0.8345381889713969,
139781,2017-02-28,RJF,0.0389110114466056,9.14131413928512,,5.9814852065313415,0.5131804462992244,0.09907547898071865,0.8312537489123228,2.342545206414193,2.33071378719864,
139886,2017-02-28,RPM,0.1427747433966091,5.909150906651663,1.487714392611701,3.30795862725581,0.1871788959289708,0.04391132760748723,0.7115350496175632,2.5407630954620193,3.5812910751919045,0.3327438034662893
140269,2017-02-28,NCR,0.1258165665011759,3.7176470588235295,1.047328244274809,2.664705882352941,0.1377188066902847,0.04325233073513679,0.7965593640036491,3.1682242990654204,6.596125186289121,0.2534351145038168
140538,2017-02-28,AN,0.09901979274452934,4.300779220779221,0.2049509366636932,3.242597402597403,0.4904916144068526,0.01997778703318062,0.7703479125248509,6.76392463708432,5.130550609217481,0.01111644822617169
141257,2017-02-28,ROK,0.1781677948596013,14.154269972451793,1.9900866738894907,11.453168044077136,0.1185905446937717,0.1276921523758245,0.6963951752033285,1.5703978647093169,5.9550653967096565,1.3074756229685807
142388,2017-02-28,ROST,0.4055312950092228,88.44126322213181,0.6219003418911955,55.98611676159479,0.1124448322220232,0.08576339548635417,0.4994360956373615,0.1946071489793944,5.590920910607005,0.5070840748030708
142573,2017-02-28,RGLD,0.0599359385684067,1.0641104294478527,6.649934075207003,1.3261963190184045,0.576616643648831,0.02577776915879238,0.2644228537778558,3.4365218988204234,19.164548228738226,4.856146827698961
144064,2017-02-28,SEIC,0.2772827737888438,707.5216572504708,4.076231799206805,629.6572504708098,0.1748849930658352,0.2381778679956762,0.2038760452412998,0.0,44.83318457274393,2.8038585080061433
144248,2017-02-28,R,0.1596650209464788,3.739832119207538,0.5917357627479188,2.790006966849969,0.9399893017355719,0.03899228287557478,0.8117602697521127,3.08786007452642,63.12724571119817,0.03591543683191434
145170,2017-02-28,ROL,0.361454610001645,,0.9980360372719692,,0.07727931719948283,0.1063688887730802,0.3796820208218317,0.0,58.23547596606974,0.5154860627240596
145253,2017-02-28,SEE,0.1436237352430966,3.6933449325793823,0.7340601255368352,3.1157024793388426,0.0753151287809819,0.0717584054999041,0.9174865680529427,4.0971895854873575,6.244415840084804,0.1716456652036434
146810,2017-02-28,SEB,0.0705421293272371,6.7272727272727275,2.657324840764331,10.454545454545455,0.6999035816369753,0.05800334634690463,0.3322818086225026,1.9660493827160495,6.3690872751499,1.7248407643312103
146902,2017-02-28,SCI,0.06229556320512529,3.465849851628386,0.6097477085541116,2.092200156700166,0.2876597246157444,0.05840646595650411,0.9090186539475463,4.469744411665736,80.21648914605831,0.3847844274638853
147702,2017-02-28,SHW,0.3218892673497669,11.81947328799128,0.9044927874835773,8.351013706453456,0.07810247661630995,0.095541584476267,0.7218163408895729,0.9671066643552341,5.49690635098924,0.3145057276333523
148552,2017-02-28,AOS,0.1897968397291196,61.38666666666666,1.712251828631139,44.53333333333333,0.1845129579074046,0.121560743140102,0.475856105153926,0.6157944814462416,6.3354430379746836,0.985632183908046
148656,2017-02-28,SJM,0.1042167136762521,7.608747753145597,0.6301389783326755,5.335530257639305,0.6164543024075808,0.09633613803386942,0.55564598295271,3.160586742223009,4.495005663680363,0.1066954733365187
149563,2017-02-28,SNA,0.2042757407628582,16.381226053639846,1.3678625568468923,11.46743295019157,0.2650150555211226,0.147206207230993,0.4420731707317073,1.0937599659827788,3.3396868618107556,0.07842344618494189
149628,2017-02-28,SON,0.161669355667144,7.609299895506791,1.2159662902309447,5.988401253918496,0.3045661983669312,0.05988738577220364,0.603715382558588,1.6395107988064312,9.601169462624801,0.3204845156338773
150121,2017-02-28,SO,0.08125947397814004,3.900531511009871,0.537276457381745,2.8929384965831435,0.8431880974725753,0.1253015681544029,0.7548337693829367,6.212462364183794,5.2035661218424965,0.1528992800185802
150494,2017-02-28,EIX,0.08066595164765962,3.4635761589403975,0.3186738836265223,3.3543046357615895,0.866462758017537,0.1198079029404331,0.7234552504920205,3.0424493778970483,30.711462450592887,0.01623815967523681
151491,2017-02-28,KEY,0.01893033257623518,,,,0.6884200023993224,0.1464861857964027,0.8883131920881182,6.703467153284672,0.7367256637168141,
151740,2017-02-28,LUV,0.2253015830306292,31.172131147540984,0.6079777907656342,19.39344262295082,0.3853602349302634,0.1098653610771114,0.6375075152452118,0.6741640127388535,39.907407407407405,0.4829047340736412
151912,2017-02-28,T,0.1243953760293022,4.190796277145812,0.7183248971844353,3.2364701826956224,0.7019112448654967,0.07923645756367434,0.6926608571619604,2.462282205653682,25.324110671936758,0.1192858272698513
152645,2017-02-28,SWN,0.08428816014750427,0.85,1.6785714285714286,-10.0125,0.1711380306152835,-1.0849753694581281,0.8704070096099491,7.2703125,,1.337406015037594
153433,2017-02-28,SYK,0.1697835450629737,11.263157894736842,1.8522871664548919,8.223684210526315,0.2137829340900871,0.1454304635761589,0.5326645461218498,2.220295439948619,1.936222403924775,1.0749682337992377
